Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-06-13 15:45:00+00:00,6020.77001953125,6022.22998046875,6016.4599609375,6017.2900390625,22593000
2025-06-13 15:50:00+00:00,6024.669921875,6024.8798828125,6020.7001953125,6020.7001953125,19548000
2025-06-13 15:55:00+00:00,6020.72998046875,6024.68994140625,6018.52978515625,6024.68994140625,21928000
2025-06-13 16:00:00+00:00,6018.60009765625,6021.14013671875,6017.6201171875,6020.669921875,23567000
2025-06-13 16:05:00+00:00,6022.22998046875,6022.85009765625,6018.0400390625,6018.490234375,20070000
2025-06-13 16:10:00+00:00,6024.7099609375,6025.60986328125,6022.22021484375,6022.22021484375,18106000
2025-06-13 16:15:00+00:00,6025.2001953125,6026.16015625,6022.31005859375,6024.75,21020000
2025-06-13 16:20:00+00:00,6023.39990234375,6025.39013671875,6022.0,6025.2099609375,22390000
2025-06-13 16:25:00+00:00,6016.64990234375,6024.47998046875,6015.7099609375,6023.43017578125,21098000
2025-06-13 16:30:00+00:00,6019.8701171875,6020.5498046875,6016.39013671875,6016.56982421875,20503000
2025-06-13 16:35:00+00:00,6014.72021484375,6021.72998046875,6014.72021484375,6019.89990234375,20605000
2025-06-13 16:40:00+00:00,6014.64013671875,6016.91015625,6013.60009765625,6014.68994140625,20369000
2025-06-13 16:45:00+00:00,6011.64013671875,6014.93017578125,6011.64013671875,6014.60986328125,16860000
2025-06-13 16:50:00+00:00,6019.31005859375,6019.6201171875,6011.27001953125,6011.56982421875,17788000
2025-06-13 16:55:00+00:00,6018.81005859375,6022.2900390625,6018.77001953125,6019.31982421875,18903000
2025-06-13 17:00:00+00:00,6015.990234375,6019.52978515625,6015.990234375,6018.830078125,18682000
2025-06-13 17:05:00+00:00,6012.43994140625,6016.10986328125,6012.27001953125,6015.8701171875,16595000
2025-06-13 17:10:00+00:00,6008.93994140625,6012.43017578125,6006.080078125,6012.43017578125,22152000
2025-06-13 17:15:00+00:00,6004.83984375,6008.85986328125,6000.58984375,6008.81982421875,21820000
2025-06-13 17:20:00+00:00,6009.60986328125,6012.75,6004.77001953125,6004.89990234375,22418000
2025-06-13 17:25:00+00:00,6003.77978515625,6009.7900390625,6003.77978515625,6009.5498046875,17507000
2025-06-13 17:30:00+00:00,6003.56982421875,6008.27001953125,6003.14990234375,6003.77001953125,19361000
2025-06-13 17:35:00+00:00,6002.2001953125,6004.43017578125,6001.5,6003.56982421875,16357000
2025-06-13 17:40:00+00:00,6001.4599609375,6004.990234375,5998.3798828125,6002.2099609375,21515000
2025-06-13 17:45:00+00:00,6001.06005859375,6003.89990234375,6000.47021484375,6001.5498046875,17322000
2025-06-13 17:50:00+00:00,6007.4599609375,6008.60009765625,6001.009765625,6001.10986328125,21220000
2025-06-13 17:55:00+00:00,6005.8798828125,6007.66015625,6004.85009765625,6007.4599609375,16765000
2025-06-13 18:00:00+00:00,5999.81005859375,6010.22021484375,5997.4599609375,6005.830078125,26696000
2025-06-13 18:05:00+00:00,5996.06005859375,6003.64990234375,5994.43994140625,5999.83984375,24716000
2025-06-13 18:10:00+00:00,5994.3798828125,5998.60986328125,5994.31005859375,5996.009765625,21217000
2025-06-13 18:15:00+00:00,5993.18994140625,5994.35986328125,5986.4599609375,5994.35986328125,28929000
2025-06-13 18:20:00+00:00,5988.89990234375,5994.1298828125,5987.10009765625,5993.2001953125,19854000
2025-06-13 18:25:00+00:00,5979.43994140625,5989.58984375,5978.669921875,5988.97998046875,25361000
2025-06-13 18:30:00+00:00,5973.3701171875,5980.5498046875,5968.93017578125,5979.31982421875,32645000
2025-06-13 18:35:00+00:00,5967.5498046875,5974.22021484375,5964.259765625,5973.43017578125,30139000
2025-06-13 18:40:00+00:00,5969.740234375,5972.93994140625,5964.68017578125,5967.7099609375,27183000
2025-06-13 18:45:00+00:00,5969.6201171875,5976.22998046875,5968.85009765625,5969.75,26908000
2025-06-13 18:50:00+00:00,5978.39013671875,5978.6298828125,5969.27001953125,5969.6201171875,24079000
2025-06-13 18:55:00+00:00,5979.27978515625,5980.490234375,5973.97021484375,5978.4501953125,25297000
2025-06-13 19:00:00+00:00,5976.27001953125,5981.7099609375,5970.990234375,5979.3701171875,29422000
2025-06-13 19:05:00+00:00,5982.4501953125,5983.2998046875,5974.330078125,5976.22021484375,27348000
2025-06-13 19:10:00+00:00,5982.25,5983.93017578125,5977.60986328125,5982.41015625,27613000
2025-06-13 19:15:00+00:00,5977.580078125,5983.1298828125,5976.3701171875,5982.27978515625,29631000
2025-06-13 19:20:00+00:00,5972.830078125,5981.3701171875,5972.830078125,5977.52978515625,36020000
2025-06-13 19:25:00+00:00,5970.8798828125,5973.259765625,5968.7001953125,5972.7900390625,32208000
2025-06-13 19:30:00+00:00,5969.85009765625,5975.9501953125,5967.60986328125,5970.89013671875,42561000
2025-06-13 19:35:00+00:00,5976.009765625,5979.77978515625,5968.68017578125,5969.740234375,41619000
2025-06-13 19:40:00+00:00,5969.419921875,5978.25,5968.97998046875,5976.02001953125,40330000
2025-06-13 19:45:00+00:00,5972.0400390625,5975.35009765625,5963.2099609375,5969.3701171875,61303000
2025-06-13 19:50:00+00:00,5968.14013671875,5974.91015625,5966.0,5971.58984375,80751000
2025-06-13 19:55:00+00:00,5977.47998046875,5977.47998046875,5966.72021484375,5967.8798828125,212667000
2025-06-16 13:30:00+00:00,6021.490234375,6022.0,6004.0,6004.0,132558594
2025-06-16 13:35:00+00:00,6022.2998046875,6023.6201171875,6017.5498046875,6021.31982421875,47959331
2025-06-16 13:40:00+00:00,6020.3798828125,6023.60986328125,6018.89013671875,6022.31005859375,41939361
2025-06-16 13:45:00+00:00,6028.6201171875,6029.33984375,6019.2001953125,6020.3701171875,47024686
2025-06-16 13:50:00+00:00,6034.43017578125,6036.77978515625,6026.14013671875,6028.72021484375,42748262
2025-06-16 13:55:00+00:00,6036.64990234375,6039.8701171875,6033.83984375,6034.3701171875,43589688
2025-06-16 14:00:00+00:00,6040.39013671875,6041.9599609375,6036.39013671875,6036.39013671875,42235972
2025-06-16 14:05:00+00:00,6036.81982421875,6042.2900390625,6036.7099609375,6040.47998046875,38537586
2025-06-16 14:10:00+00:00,6043.080078125,6043.27001953125,6036.7099609375,6036.75,34158633
2025-06-16 14:15:00+00:00,6046.22998046875,6046.33984375,6041.60009765625,6042.9501953125,36746086
2025-06-16 14:20:00+00:00,6046.7998046875,6047.72021484375,6044.47021484375,6046.2998046875,35175574
2025-06-16 14:25:00+00:00,6046.72998046875,6047.81005859375,6044.5400390625,6046.77978515625,31478445
2025-06-16 14:30:00+00:00,6050.2900390625,6050.56005859375,6046.89990234375,6046.89990234375,34127536
2025-06-16 14:35:00+00:00,6046.83984375,6050.830078125,6045.64013671875,6050.22998046875,32357442
2025-06-16 14:40:00+00:00,6048.91015625,6049.08984375,6044.27001953125,6046.8701171875,39930143
2025-06-16 14:45:00+00:00,6046.3701171875,6049.56005859375,6046.0400390625,6048.97021484375,31043598
2025-06-16 14:50:00+00:00,6045.7001953125,6047.91015625,6045.2900390625,6046.35009765625,30452071
2025-06-16 14:55:00+00:00,6046.080078125,6046.83984375,6044.27978515625,6045.72021484375,30909858
2025-06-16 15:00:00+00:00,6044.47021484375,6047.39013671875,6043.18994140625,6045.7900390625,40334436
2025-06-16 15:05:00+00:00,6041.85009765625,6044.85986328125,6041.52001953125,6044.56982421875,37455334
2025-06-16 15:10:00+00:00,6042.97021484375,6043.77001953125,6041.6201171875,6041.97021484375,36330309
2025-06-16 15:15:00+00:00,6045.35986328125,6046.580078125,6042.66015625,6043.14990234375,29854162
2025-06-16 15:20:00+00:00,6046.5498046875,6047.259765625,6044.18017578125,6045.2998046875,29912810
2025-06-16 15:25:00+00:00,6040.18017578125,6047.1298828125,6039.52978515625,6046.5,30577654
2025-06-16 15:30:00+00:00,6040.830078125,6042.47021484375,6039.85986328125,6040.3798828125,25624429
2025-06-16 15:35:00+00:00,6041.43017578125,6043.16015625,6038.97021484375,6040.8798828125,26932000
2025-06-16 15:40:00+00:00,6042.1201171875,6043.5,6041.08984375,6041.60009765625,25199000
2025-06-16 15:45:00+00:00,6043.64013671875,6044.81982421875,6041.93994140625,6042.10986328125,20638000
2025-06-16 15:50:00+00:00,6039.0400390625,6043.669921875,6038.97021484375,6043.669921875,21265000
2025-06-16 15:55:00+00:00,6037.93994140625,6039.759765625,6035.39990234375,6039.06982421875,28240000
2025-06-16 16:00:00+00:00,6036.919921875,6040.669921875,6035.5400390625,6037.97021484375,19636000
2025-06-16 16:05:00+00:00,6037.3798828125,6038.0400390625,6035.31005859375,6036.9599609375,19099000
2025-06-16 16:10:00+00:00,6039.60009765625,6040.3701171875,6036.8798828125,6037.419921875,19802000
2025-06-16 16:15:00+00:00,6041.1201171875,6042.5498046875,6038.5,6039.60009765625,19228000
2025-06-16 16:20:00+00:00,6039.919921875,6043.009765625,6039.31005859375,6041.080078125,20681000
2025-06-16 16:25:00+00:00,6037.14013671875,6040.0400390625,6036.31982421875,6040.02001953125,19373000
2025-06-16 16:30:00+00:00,6037.25,6038.52001953125,6036.7998046875,6037.080078125,16281000
2025-06-16 16:35:00+00:00,6036.72998046875,6038.16015625,6035.06005859375,6037.10986328125,16608000
2025-06-16 16:40:00+00:00,6033.06005859375,6036.77001953125,6032.490234375,6036.7099609375,18721000
2025-06-16 16:45:00+00:00,6033.72998046875,6035.60009765625,6032.06982421875,6032.85986328125,17383000
2025-06-16 16:50:00+00:00,6037.35009765625,6038.06982421875,6033.58984375,6033.72998046875,19246000
2025-06-16 16:55:00+00:00,6033.740234375,6037.39990234375,6032.4599609375,6037.3798828125,17738000
2025-06-16 17:00:00+00:00,6033.2001953125,6034.85986328125,6032.77001953125,6033.7998046875,16827000
2025-06-16 17:05:00+00:00,6033.93017578125,6033.93017578125,6031.259765625,6033.2001953125,18046000
2025-06-16 17:10:00+00:00,6031.35986328125,6034.759765625,6030.7900390625,6033.91015625,19801000
2025-06-16 17:15:00+00:00,6034.080078125,6034.1201171875,6030.39990234375,6031.31982421875,19623000
2025-06-16 17:20:00+00:00,6034.97021484375,6035.58984375,6033.52001953125,6034.06005859375,20838000
2025-06-16 17:25:00+00:00,6040.31982421875,6041.830078125,6034.740234375,6034.9599609375,22069000
2025-06-16 17:30:00+00:00,6041.169921875,6043.2099609375,6039.89990234375,6040.3701171875,22319000
2025-06-16 17:35:00+00:00,6038.27001953125,6041.759765625,6038.27001953125,6041.169921875,17471000
2025-06-16 17:40:00+00:00,6037.8798828125,6040.25,6037.830078125,6038.2099609375,15965000
2025-06-16 17:45:00+00:00,6036.9501953125,6039.06982421875,6036.22021484375,6037.89013671875,16207000
2025-06-16 17:50:00+00:00,6033.919921875,6037.9599609375,6033.919921875,6036.990234375,17547000
2025-06-16 17:55:00+00:00,6029.97021484375,6033.56005859375,6028.68994140625,6033.56005859375,19479000
2025-06-16 18:00:00+00:00,6032.93994140625,6033.0400390625,6029.72998046875,6029.9501953125,19797000
2025-06-16 18:05:00+00:00,6032.3701171875,6034.93017578125,6031.85009765625,6032.9599609375,17992000
2025-06-16 18:10:00+00:00,6032.85986328125,6032.85986328125,6030.7099609375,6032.41015625,21293000
2025-06-16 18:15:00+00:00,6031.68994140625,6033.22998046875,6030.9501953125,6032.89013671875,18743000
2025-06-16 18:20:00+00:00,6033.669921875,6033.68994140625,6029.7998046875,6031.669921875,17771000
2025-06-16 18:25:00+00:00,6032.31005859375,6033.990234375,6032.1201171875,6033.669921875,16814000
2025-06-16 18:30:00+00:00,6030.64013671875,6032.93994140625,6029.8798828125,6032.39013671875,17679000
2025-06-16 18:35:00+00:00,6029.5,6030.7001953125,6028.72021484375,6030.6201171875,17086000
2025-06-16 18:40:00+00:00,6029.72998046875,6030.39990234375,6029.06982421875,6029.5,16098000
2025-06-16 18:45:00+00:00,6026.4599609375,6029.72021484375,6026.4599609375,6029.72021484375,17453000
2025-06-16 18:50:00+00:00,6030.60986328125,6030.60986328125,6025.43017578125,6026.5400390625,21266000
2025-06-16 18:55:00+00:00,6031.97998046875,6033.7998046875,6030.669921875,6030.669921875,21795000
2025-06-16 19:00:00+00:00,6029.240234375,6032.5498046875,6028.68994140625,6031.97021484375,20447000
2025-06-16 19:05:00+00:00,6026.02001953125,6029.22998046875,6025.759765625,6029.22998046875,22280000
2025-06-16 19:10:00+00:00,6026.06982421875,6028.43994140625,6024.1298828125,6025.9599609375,27099000
2025-06-16 19:15:00+00:00,6025.14013671875,6028.2998046875,6025.14013671875,6026.10009765625,24174000
2025-06-16 19:20:00+00:00,6028.0,6031.0498046875,6023.39990234375,6025.1298828125,36686000
2025-06-16 19:25:00+00:00,6027.06982421875,6030.759765625,6027.06982421875,6027.990234375,30449000
2025-06-16 19:30:00+00:00,6026.16015625,6028.259765625,6024.81005859375,6027.08984375,30919000
2025-06-16 19:35:00+00:00,6027.10986328125,6028.580078125,6025.72998046875,6025.990234375,31645000
2025-06-16 19:40:00+00:00,6028.9599609375,6028.9599609375,6026.8798828125,6027.2001953125,33614000
2025-06-16 19:45:00+00:00,6031.35009765625,6032.85009765625,6028.93017578125,6028.9501953125,42316000
2025-06-16 19:50:00+00:00,6031.10986328125,6033.1298828125,6026.97998046875,6031.33984375,76397000
2025-06-16 19:55:00+00:00,6033.3798828125,6034.39990234375,6025.27001953125,6031.10986328125,193152000
2025-06-17 13:30:00+00:00,6011.5,6015.259765625,6008.52978515625,6012.14990234375,0
2025-06-17 13:35:00+00:00,6012.64990234375,6012.9599609375,6007.68017578125,6011.77978515625,45816318
2025-06-17 13:40:00+00:00,6007.31982421875,6015.22998046875,6005.81982421875,6012.7001953125,46209623
2025-06-17 13:45:00+00:00,6009.47021484375,6012.16015625,6006.31005859375,6007.25,40602967
2025-06-17 13:50:00+00:00,6012.5498046875,6015.7001953125,6007.419921875,6009.18017578125,39588982
2025-06-17 13:55:00+00:00,6015.06005859375,6015.41015625,6010.22998046875,6012.509765625,36125791
2025-06-17 14:00:00+00:00,6011.81982421875,6018.27978515625,6010.9501953125,6015.58984375,38602044
2025-06-17 14:05:00+00:00,6018.6201171875,6018.7099609375,6011.31982421875,6011.8798828125,36014731
2025-06-17 14:10:00+00:00,6022.5400390625,6023.25,6018.35986328125,6018.52978515625,32277327
2025-06-17 14:15:00+00:00,6019.10009765625,6022.89013671875,6018.1201171875,6022.47021484375,33317995
2025-06-17 14:20:00+00:00,6018.02978515625,6020.9599609375,6017.56982421875,6019.14013671875,29645916
2025-06-17 14:25:00+00:00,6018.68017578125,6019.5498046875,6017.4501953125,6018.02001953125,26694647
2025-06-17 14:30:00+00:00,6017.9599609375,6020.419921875,6017.85009765625,6018.5498046875,27394636
2025-06-17 14:35:00+00:00,6016.3798828125,6017.81005859375,6013.77978515625,6017.81005859375,26145838
2025-06-17 14:40:00+00:00,6013.06982421875,6016.58984375,6012.10986328125,6016.35986328125,31488009
2025-06-17 14:45:00+00:00,6015.89013671875,6017.169921875,6012.990234375,6012.990234375,26201865
2025-06-17 14:50:00+00:00,6014.72021484375,6017.85009765625,6013.2998046875,6015.91015625,28992263
2025-06-17 14:55:00+00:00,6011.60009765625,6014.9501953125,6010.72998046875,6014.68017578125,26728323
2025-06-17 15:00:00+00:00,6016.419921875,6016.6298828125,6011.02001953125,6011.52978515625,28896460
2025-06-17 15:05:00+00:00,6018.3701171875,6018.64013671875,6015.9501953125,6016.41015625,24631326
2025-06-17 15:10:00+00:00,6023.25,6023.25,6018.169921875,6018.4599609375,27624681
2025-06-17 15:15:00+00:00,6018.7001953125,6023.18994140625,6016.08984375,6023.1298828125,28592686
2025-06-17 15:20:00+00:00,6015.43994140625,6018.66015625,6014.58984375,6018.66015625,23122080
2025-06-17 15:25:00+00:00,6011.68017578125,6015.47021484375,6010.85986328125,6015.47021484375,28483854
2025-06-17 15:30:00+00:00,6010.83984375,6012.56005859375,6009.43994140625,6011.72998046875,25968791
2025-06-17 15:35:00+00:00,6012.7001953125,6014.2998046875,6008.89013671875,6010.85009765625,26502787
2025-06-17 15:40:00+00:00,6017.14990234375,6017.52978515625,6012.77978515625,6012.77978515625,23471117
2025-06-17 15:45:00+00:00,6014.6201171875,6017.89990234375,6012.2001953125,6017.16015625,24176115
2025-06-17 15:50:00+00:00,6016.91015625,6018.6298828125,6014.7001953125,6014.7001953125,20236163
2025-06-17 15:55:00+00:00,6013.9501953125,6016.93017578125,6013.56005859375,6016.93017578125,20027594
2025-06-17 16:00:00+00:00,6019.240234375,6020.009765625,6014.0,6014.0,20532471
2025-06-17 16:05:00+00:00,6015.990234375,6020.6201171875,6013.27978515625,6019.2001953125,29313000
2025-06-17 16:10:00+00:00,6020.93017578125,6021.14013671875,6015.9599609375,6016.0498046875,17551000
2025-06-17 16:15:00+00:00,6021.0400390625,6022.06005859375,6019.7998046875,6020.85009765625,16655000
2025-06-17 16:20:00+00:00,6018.60009765625,6021.7001953125,6018.5498046875,6021.009765625,18208000
2025-06-17 16:25:00+00:00,6018.5,6019.93017578125,6017.72021484375,6018.64990234375,15531000
2025-06-17 16:30:00+00:00,6021.64013671875,6021.64013671875,6017.35009765625,6018.43994140625,14641000
2025-06-17 16:35:00+00:00,6020.41015625,6022.56005859375,6020.41015625,6021.7001953125,16111000
2025-06-17 16:40:00+00:00,6013.14013671875,6020.419921875,6012.16015625,6020.419921875,21224000
2025-06-17 16:45:00+00:00,6011.64990234375,6017.08984375,6009.41015625,6013.3798828125,21421000
2025-06-17 16:50:00+00:00,6010.52001953125,6013.06005859375,6009.0,6011.60009765625,23092000
2025-06-17 16:55:00+00:00,6004.16015625,6010.41015625,6002.2001953125,6010.41015625,22189000
2025-06-17 17:00:00+00:00,6006.81005859375,6007.89990234375,6001.259765625,6004.0400390625,23294000
2025-06-17 17:05:00+00:00,6006.27001953125,6006.7998046875,6001.9599609375,6006.7998046875,22012000
2025-06-17 17:10:00+00:00,6006.56005859375,6007.77978515625,6005.58984375,6006.2099609375,20523000
2025-06-17 17:15:00+00:00,6003.39990234375,6006.89013671875,6003.39990234375,6006.5,19422000
2025-06-17 17:20:00+00:00,6001.669921875,6003.5498046875,6000.27978515625,6003.43017578125,21131000
2025-06-17 17:25:00+00:00,5996.85986328125,6001.68017578125,5996.85986328125,6001.68017578125,21721000
2025-06-17 17:30:00+00:00,6002.18994140625,6002.68017578125,5992.759765625,5996.81982421875,24836000
2025-06-17 17:35:00+00:00,6000.4599609375,6005.1201171875,5999.419921875,6002.2001953125,22092000
2025-06-17 17:40:00+00:00,5996.10009765625,6002.97021484375,5995.27978515625,6000.5,19986000
2025-06-17 17:45:00+00:00,5987.64013671875,5996.75,5984.27978515625,5995.85009765625,27795000
2025-06-17 17:50:00+00:00,5988.2099609375,5989.08984375,5983.18017578125,5987.56982421875,25086000
2025-06-17 17:55:00+00:00,5987.509765625,5992.2998046875,5987.490234375,5988.22021484375,19777000
2025-06-17 18:00:00+00:00,5979.85009765625,5987.35986328125,5978.56005859375,5987.35986328125,29098000
2025-06-17 18:05:00+00:00,5985.68017578125,5985.68017578125,5979.9599609375,5979.9599609375,25880000
2025-06-17 18:10:00+00:00,5984.77001953125,5987.669921875,5983.6201171875,5985.64990234375,20498000
2025-06-17 18:15:00+00:00,5983.27001953125,5985.02001953125,5981.10009765625,5984.35986328125,21493000
2025-06-17 18:20:00+00:00,5981.2001953125,5984.27001953125,5981.1201171875,5983.31005859375,19547000
2025-06-17 18:25:00+00:00,5980.31005859375,5981.7099609375,5976.5,5981.2099609375,24737000
2025-06-17 18:30:00+00:00,5984.85009765625,5984.89990234375,5980.080078125,5980.330078125,20390000
2025-06-17 18:35:00+00:00,5981.18994140625,5986.0,5980.2900390625,5984.83984375,21868000
2025-06-17 18:40:00+00:00,5978.68017578125,5981.39990234375,5974.7998046875,5981.18017578125,23187000
2025-06-17 18:45:00+00:00,5980.3798828125,5982.5,5978.47998046875,5978.68994140625,21031000
2025-06-17 18:50:00+00:00,5981.27978515625,5981.8701171875,5978.93017578125,5980.3798828125,19542000
2025-06-17 18:55:00+00:00,5987.7099609375,5987.7099609375,5981.22998046875,5981.22998046875,22863000
2025-06-17 19:00:00+00:00,5982.72998046875,5988.2998046875,5982.64013671875,5987.60986328125,23725000
2025-06-17 19:05:00+00:00,5984.31005859375,5984.3798828125,5980.77001953125,5982.7998046875,22021000
2025-06-17 19:10:00+00:00,5985.85986328125,5987.9599609375,5982.39013671875,5984.35986328125,24392000
2025-06-17 19:15:00+00:00,5984.02001953125,5987.0400390625,5983.5400390625,5985.830078125,23328000
2025-06-17 19:20:00+00:00,5989.27978515625,5989.39990234375,5983.9501953125,5983.97998046875,26563000
2025-06-17 19:25:00+00:00,5988.85009765625,5989.91015625,5988.02001953125,5989.31005859375,24794000
2025-06-17 19:30:00+00:00,5988.2900390625,5989.89013671875,5986.02978515625,5988.83984375,32687000
2025-06-17 19:35:00+00:00,5986.39013671875,5990.1298828125,5986.33984375,5988.2001953125,32737000
2025-06-17 19:40:00+00:00,5985.66015625,5987.02001953125,5982.64013671875,5986.419921875,38182000
2025-06-17 19:45:00+00:00,5989.4501953125,5989.52978515625,5985.41015625,5985.68994140625,44776000
2025-06-17 19:50:00+00:00,5984.75,5990.77978515625,5983.31982421875,5989.5,78146000
2025-06-17 19:55:00+00:00,5982.06005859375,5986.830078125,5980.240234375,5984.7998046875,188953000
2025-06-18 13:30:00+00:00,5981.81982421875,5990.10009765625,5980.68017578125,5987.93017578125,103898209
2025-06-18 13:35:00+00:00,5987.64990234375,5988.72998046875,5981.91015625,5981.91015625,33099754
2025-06-18 13:40:00+00:00,5988.08984375,5989.4501953125,5985.7998046875,5987.830078125,32818320
2025-06-18 13:45:00+00:00,5994.740234375,5995.06982421875,5987.64013671875,5987.990234375,34066321
2025-06-18 13:50:00+00:00,5998.1201171875,6001.5400390625,5994.6298828125,5994.89013671875,35130941
2025-06-18 13:55:00+00:00,5997.97021484375,5999.8798828125,5997.9599609375,5998.16015625,33394059
2025-06-18 14:00:00+00:00,6002.490234375,6003.7001953125,5994.509765625,5997.91015625,37660452
2025-06-18 14:05:00+00:00,6002.7900390625,6005.0,6000.14013671875,6002.2998046875,34178234
2025-06-18 14:10:00+00:00,6007.33984375,6007.93994140625,6001.39990234375,6002.85009765625,30859977
2025-06-18 14:15:00+00:00,6010.5498046875,6011.7001953125,6006.60009765625,6007.31982421875,33235110
2025-06-18 14:20:00+00:00,6013.52978515625,6014.81982421875,6010.22021484375,6010.4501953125,32144499
2025-06-18 14:25:00+00:00,6014.60986328125,6016.81005859375,6013.509765625,6013.509765625,29740954
2025-06-18 14:30:00+00:00,6017.740234375,6018.22998046875,6014.2900390625,6014.4501953125,31227798
2025-06-18 14:35:00+00:00,6017.5,6018.25,6015.60986328125,6017.81005859375,33153573
2025-06-18 14:40:00+00:00,6016.52978515625,6017.97021484375,6013.669921875,6017.60986328125,29859314
2025-06-18 14:45:00+00:00,6014.7998046875,6018.08984375,6013.22998046875,6016.64990234375,28371015
2025-06-18 14:50:00+00:00,6012.64990234375,6016.25,6012.18017578125,6014.77001953125,24516303
2025-06-18 14:55:00+00:00,6015.06005859375,6015.18994140625,6011.93017578125,6012.47021484375,25907343
2025-06-18 15:00:00+00:00,6015.02001953125,6015.22021484375,6013.009765625,6014.919921875,24485376
2025-06-18 15:05:00+00:00,6011.81982421875,6015.02001953125,6011.22998046875,6014.97998046875,22050312
2025-06-18 15:10:00+00:00,6010.66015625,6011.7001953125,6010.10009765625,6011.66015625,20163974
2025-06-18 15:15:00+00:00,6010.0400390625,6010.72021484375,6009.47021484375,6010.72021484375,21016555
2025-06-18 15:20:00+00:00,6007.5,6009.81005859375,6007.39013671875,6009.60009765625,28430561
2025-06-18 15:25:00+00:00,6006.72998046875,6008.509765625,6006.14013671875,6007.5,22108220
2025-06-18 15:30:00+00:00,6007.7900390625,6009.4501953125,6007.509765625,6009.009765625,20505251
2025-06-18 15:35:00+00:00,6006.740234375,6006.81005859375,6005.759765625,6006.2998046875,23446967
2025-06-18 15:40:00+00:00,6005.5400390625,6008.490234375,6003.33984375,6008.009765625,36043836
2025-06-18 15:45:00+00:00,6007.8701171875,6008.169921875,6005.6201171875,6005.6201171875,21564713
2025-06-18 15:50:00+00:00,6010.77001953125,6011.0,6007.35009765625,6007.8701171875,21024492
2025-06-18 15:55:00+00:00,6003.39990234375,6011.14990234375,6002.7099609375,6010.72021484375,22220383
2025-06-18 16:00:00+00:00,6005.91015625,6005.9599609375,6001.14013671875,6003.419921875,28890755
2025-06-18 16:05:00+00:00,6008.35009765625,6008.91015625,6004.2998046875,6005.93017578125,20553298
2025-06-18 16:10:00+00:00,6007.759765625,6009.0,6006.6298828125,6008.35986328125,19383670
2025-06-18 16:15:00+00:00,6005.10009765625,6008.52978515625,6004.56005859375,6007.81005859375,20197461
2025-06-18 16:20:00+00:00,6005.64013671875,6007.1201171875,6004.669921875,6005.10009765625,18738000
2025-06-18 16:25:00+00:00,6001.39990234375,6006.2001953125,6000.64013671875,6005.7001953125,19947000
2025-06-18 16:30:00+00:00,6002.7998046875,6003.52978515625,6000.75,6001.3798828125,18446000
2025-06-18 16:35:00+00:00,6003.0,6003.0,6000.580078125,6002.81982421875,15075000
2025-06-18 16:40:00+00:00,6003.169921875,6003.6298828125,6001.509765625,6002.97021484375,15911000
2025-06-18 16:45:00+00:00,6001.72021484375,6004.47021484375,6001.5,6003.2900390625,16898000
2025-06-18 16:50:00+00:00,6002.0400390625,6006.97998046875,6001.56005859375,6001.77001953125,17557000
2025-06-18 16:55:00+00:00,6001.27001953125,6003.490234375,6001.25,6001.9599609375,25602000
2025-06-18 17:00:00+00:00,6002.16015625,6003.02978515625,6000.10986328125,6001.330078125,19875000
2025-06-18 17:05:00+00:00,6002.16015625,6002.75,6000.7001953125,6002.25,20633000
2025-06-18 17:10:00+00:00,6000.22998046875,6003.2001953125,5999.81005859375,6002.22998046875,18676000
2025-06-18 17:15:00+00:00,6001.10986328125,6002.31982421875,6000.35986328125,6000.35986328125,18804000
2025-06-18 17:20:00+00:00,5997.10986328125,6001.0498046875,5996.14990234375,6001.02978515625,18337000
2025-06-18 17:25:00+00:00,5994.77001953125,5997.7900390625,5994.77001953125,5997.10986328125,18654000
2025-06-18 17:30:00+00:00,5989.8701171875,5996.2001953125,5987.1298828125,5994.759765625,23372000
2025-06-18 17:35:00+00:00,5994.43017578125,5994.47021484375,5987.2001953125,5989.85009765625,19969000
2025-06-18 17:40:00+00:00,5998.7001953125,5999.10986328125,5993.52978515625,5994.47021484375,17266000
2025-06-18 17:45:00+00:00,6000.97021484375,6003.31982421875,5998.72998046875,5998.72998046875,19570000
2025-06-18 17:50:00+00:00,6004.009765625,6004.66015625,5999.490234375,6001.0,19883000
2025-06-18 17:55:00+00:00,6002.2900390625,6005.27001953125,6001.66015625,6003.830078125,18476000
2025-06-18 18:00:00+00:00,5993.43017578125,6014.5498046875,5993.43017578125,6001.43994140625,36502000
2025-06-18 18:05:00+00:00,5996.68994140625,6001.25,5991.7998046875,5993.2900390625,25611000
2025-06-18 18:10:00+00:00,6000.509765625,6000.97021484375,5994.39013671875,5996.72021484375,22358000
2025-06-18 18:15:00+00:00,5997.47021484375,6002.740234375,5997.47021484375,6000.52978515625,20072000
2025-06-18 18:20:00+00:00,5996.14990234375,5998.2998046875,5993.60986328125,5997.5498046875,21485000
2025-06-18 18:25:00+00:00,5999.64990234375,6000.93017578125,5995.97998046875,5996.27978515625,21528000
2025-06-18 18:30:00+00:00,6007.669921875,6008.2998046875,5997.66015625,5999.77001953125,24695000
2025-06-18 18:35:00+00:00,6003.43017578125,6007.60009765625,5996.5400390625,6007.58984375,29436000
2025-06-18 18:40:00+00:00,6010.35986328125,6013.25,6002.16015625,6003.4599609375,26886000
