Date,open,high,low,close,volume,dividends,stock_splits,symbol,date,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,volume_sma,volume_ratio,price_change,price_change_5d,price_change_10d,volatility_10d,volatility_20d,hl_spread,hl_spread_avg,support,resistance,support_distance,resistance_distance,day_of_week,month,quarter,target_price_1d,target_return_1d,target_direction_1d,target_price_5d,target_return_5d,target_direction_5d,target_price_10d,target_return_10d,target_direction_10d
2021-10-15 00:00:00-04:00,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3819380000,0.0,0.0,^GSPC,2021-10-15 00:00:00-04:00,4397.05390625,4378.609912109375,4380.894946289062,4436.894580078125,4395.057291876206,4402.189059464581,-7.131767588374714,-18.92317841362689,11.791410825252175,52.69432700248498,4380.894946289062,4477.456257854841,4284.3336347232835,193.1226231315577,0.9684856151565671,3896380500.0,0.9802379413406879,0.007460210377712606,0.01822456841991027,0.026240309269593087,0.008872945931238605,0.010261587737908917,0.006291110347669843,0.011334288393671784,4278.93994140625,4475.81982421875,0.04303606517419965,0.0009951551570615393,4,10,4,4486.4599609375,0.0033747695570975323,1,4544.89990234375,0.016444575874765735,1,4605.3798828125,0.02997062692481659,1
2021-10-18 00:00:00-04:00,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,3662010000,0.0,0.0,^GSPC,2021-10-18 00:00:00-04:00,4422.10791015625,4397.209912109375,4387.3314453125,4437.89337890625,4409.119240962559,4408.431348462575,0.6878924999837182,-15.000964230904767,15.688856730888485,64.90147381515223,4387.3314453125,4494.021551415605,4280.6413392093955,213.38021220620976,0.964562831764373,3834577500.0,0.9549969977135682,0.00337476955709759,0.02872381648455713,0.04325118747517687,0.006980361065317719,0.009413214298362291,0.00920097036765354,0.010473882300207838,4278.93994140625,4488.75,0.046254735657528565,0.0005104334112950534,0,10,4,4519.6298828125,0.007393339551406304,1,4566.47998046875,0.01783589293740824,1,4613.669921875,0.028354195076984025,1
2021-10-19 00:00:00-04:00,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,3459130000,0.0,0.0,^GSPC,2021-10-19 00:00:00-04:00,4455.90390625,4414.60087890625,4395.603442382812,4439.638974609375,4426.120878170243,4416.66827693294,9.452601237302588,-10.110251137263296,19.562852374565885,66.84617265031358,4395.603442382812,4516.219577804705,4274.987306960919,241.23227084378595,1.014137018218442,3811488000.0,0.9075536903172724,0.007393339551406308,0.03884016968998538,0.040018606668400736,0.006734269508101237,0.009485722632342994,0.005307900583846377,0.009638733910035812,4278.93994140625,4520.39990234375,0.05325434773355205,0.00017037225419237826,1,10,4,4536.18994140625,0.0036640298040168094,1,4574.7900390625,0.012204573754980715,1,4630.64990234375,0.024563962627436178,1
2021-10-20 00:00:00-04:00,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,3670760000,0.0,0.0,^GSPC,2021-10-20 00:00:00-04:00,4490.38193359375,4431.864892578125,4402.630932617188,4441.6277734375,4443.054580206552,4425.521733560593,17.53284664595867,-4.581631580618901,22.11447822657757,75.98118468986807,4402.630932617188,4538.6503179003475,4266.611547334028,272.0387705663197,0.990955787335108,3798067500.0,0.9664809801300267,0.0036640298040166996,0.03950459334398704,0.039564149476028154,0.006734606306383122,0.009327508615320605,0.0036308477062237214,0.00828121061602474,4278.93994140625,4540.8701171875,0.056710588252010176,0.0010317415808649127,2,10,4,4549.77978515625,0.0029958718496225613,1,4551.68017578125,0.0034148116756764204,1,4660.56982421875,0.027419460917445928,1
2021-10-21 00:00:00-04:00,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3822330000,0.0,0.0,^GSPC,2021-10-21 00:00:00-04:00,4512.6859375,4446.86689453125,4407.670922851563,4443.775166015625,4459.473842506505,4434.72603367879,24.747808827714834,1.2842565010478477,23.463552326666985,73.84686764849808,4407.670922851563,4557.672725020671,4257.669120682454,300.003604338217,0.9736905165461844,3793366500.0,1.0076353023099667,0.002995871849622578,0.025126969898199736,0.034097320654492336,0.006556931329347296,0.009003325641384773,0.005395822621480328,0.007769821078842466,4278.93994140625,4551.43994140625,0.05952812147823518,0.00036488716561981614,3,10,4,4544.89990234375,-0.0010725536274130713,0,4596.419921875,0.010251075639070358,1,4680.06005859375,0.028634413002260477,1
2021-10-22 00:00:00-04:00,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3758220000,0.0,0.0,^GSPC,2021-10-22 00:00:00-04:00,4527.39189453125,4462.222900390625,4412.141918945313,4445.4565625,4472.616313250697,4442.887060987306,29.729252263391572,6.9732556535165955,22.755996609874977,84.68025853648399,4412.141918945313,4573.07594191401,4251.207895976615,321.86804593739544,0.9124608984150581,3812063000.0,0.985875626924319,-0.0010725536274130976,0.016444575874765777,0.03496883959284203,0.006486523487527424,0.009016673049736697,0.007848340478655087,0.007967139570966605,4278.93994140625,4559.669921875,0.05851833189997158,0.0032498008423977125,4,10,4,4566.47998046875,0.004748196569493514,1,4605.3798828125,0.01330721946979761,1,4697.52978515625,0.03358267202623992,1
2021-10-25 00:00:00-04:00,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3899400000,0.0,0.0,^GSPC,2021-10-25 00:00:00-04:00,4543.3958984375,4482.751904296875,4418.3104248046875,4447.426162109375,4487.05687743809,4452.042092060005,35.014785378084525,12.581561598430183,22.43322377965434,83.57672690112854,4418.3104248046875,4593.102977443161,4243.517872166214,349.5851052769467,0.9238440180301168,3804100500.0,1.0250517829379113,0.004748196569493546,0.017835892937408282,0.047072024337537766,0.005376709012458993,0.009006346975307005,0.007721539141102405,0.007471519326983839,4278.93994140625,4572.6201171875,0.06296754618269101,0.0013446104537875832,0,10,4,4574.7900390625,0.0018197952535197518,1,4613.669921875,0.010333986266902663,1,4701.7001953125,0.02961147654694626,1
2021-10-26 00:00:00-04:00,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,3879740000,0.0,0.0,^GSPC,2021-10-26 00:00:00-04:00,4554.4279296875,4505.16591796875,4429.418432617187,4449.327763671875,4500.554286918768,4461.134532578709,39.419754340059626,17.949200146756073,21.470554193303553,83.08696436929647,4429.418432617187,4614.566028082071,4244.270837152303,370.29519092976807,0.8925830256674457,3777260000.0,1.0271307773359526,0.0018197952535197182,0.012204573754980741,0.05151877116060355,0.004906722141988551,0.007407912316415556,0.0064177509854127955,0.007359377339457585,4278.93994140625,4598.52978515625,0.0646696559033511,0.005189253690561704,1,10,4,4551.68017578125,-0.0050515680684628415,0,4630.64990234375,0.0122103665532806,1,4685.25,0.024145361862363476,1
2021-10-27 00:00:00-04:00,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4226050000,0.0,0.0,^GSPC,2021-10-27 00:00:00-04:00,4557.5259765625,4523.953955078125,4439.029443359375,4451.399765625,4508.419808282227,4467.841617260378,40.5781910218484,22.47499832177454,18.10319270007386,74.81389558373861,4439.029443359375,4628.785279848249,4249.273606870502,379.51167297774737,0.7968307444616596,3802929500.0,1.1112617259930797,-0.005051568068462853,0.003414811675676477,0.04305430576625735,0.005850409146406438,0.007598043162628256,0.0072302241585111785,0.007098161310951934,4278.93994140625,4598.52978515625,0.05992078174257639,0.01029281662281088,2,10,4,4596.419921875,0.009829281576461131,1,4660.56982421875,0.02392295684940346,1,4646.7099609375,0.020877957476425527,1
2021-10-28 00:00:00-04:00,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4132950000,0.0,0.0,^GSPC,2021-10-28 00:00:00-04:00,4566.85400390625,4539.769970703125,4453.4734375,4455.322763671875,4521.958287296499,4477.365936120721,44.592351175778276,26.89846889257529,17.693882283202985,79.94399101118469,4453.4734375,4645.056475969048,4261.890399030952,383.166076938096,0.8730666491075996,3787170000.0,1.0913030046182242,0.009829281576461124,0.01025107563907035,0.03563562400627718,0.004341197219108024,0.007007238998630642,0.007551520863511726,0.0066596027254067006,4278.93994140625,4598.52978515625,0.06907114359978703,0.00045902317828031073,3,10,4,4605.3798828125,0.001949334719149202,1,4680.06005859375,0.018196800584014308,1,4649.27001953125,0.011498100381283497,1
2021-10-29 00:00:00-04:00,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4510200000,0.0,0.0,^GSPC,2021-10-29 00:00:00-04:00,4578.95,4553.170947265625,4465.8904296875,4459.314365234375,4534.792378914346,4486.848450690482,47.94392822386362,31.10756075883296,16.836367465030662,88.00627432860276,4465.8904296875,4663.260945206163,4268.519914168836,394.74103103732705,0.8533695313062349,3812161500.0,1.1831083231914492,0.001949334719149265,0.013307219469797626,0.029970626924816557,0.004129516010338644,0.006737966064960402,0.008791942338157924,0.006909685924455508,4278.93994140625,4608.080078125,0.07088230498086372,0.0005863132643144725,4,10,4,4613.669921875,0.0018000771431340172,1,4697.52978515625,0.02000918592788792,1,4682.85009765625,0.016821677432707034,1
2021-11-01 00:00:00-04:00,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,3971540000,0.0,0.0,^GSPC,2021-11-01 00:00:00-04:00,4588.38798828125,4565.891943359375,4481.550927734375,4462.754365234375,4546.927385523678,4496.242633741188,50.68475178248991,35.022998963564355,15.661752818925557,91.22577149320921,4481.550927734375,4673.276244526431,4289.82561094232,383.4506335841106,0.8445528121982985,3795345000.0,1.0464239746320823,0.0018000771431341267,0.01033398626690274,0.028354195076984112,0.0041421605668232435,0.005636192491785583,0.005479322444891391,0.006537521132179293,4290.490234375,4620.33984375,0.0700482897503555,0.0014456868367144343,0,11,4,4630.64990234375,0.0036803630854132102,1,4701.7001953125,0.019080314571295644,1,4682.7998046875,0.014983707977185665,1
2021-11-02 00:00:00-04:00,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3975250000,0.0,0.0,^GSPC,2021-11-02 00:00:00-04:00,4599.5599609375,4576.9939453125,4495.797412109375,4465.776767578125,4559.807772726766,4506.198727711749,53.60904501501773,38.74020817385503,14.868836841162697,91.32986969772595,4495.797412109375,4687.369639271635,4304.225184947115,383.14445432451976,0.8519625266979759,3798963000.0,1.0464039791911635,0.0036803630854131963,0.012210366553280672,0.024563962627436098,0.0038408822947938025,0.005392050432053853,0.004709934685995391,0.0064777245423941945,4290.490234375,4635.14990234375,0.07345829962152442,0.0009717858388997141,1,11,4,4660.56982421875,0.0064612791953579515,1,4685.25,0.011791022601085603,1,4700.89990234375,0.015170656707267758,1
2021-11-03 00:00:00-04:00,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4319660000,0.0,0.0,^GSPC,2021-11-03 00:00:00-04:00,4621.337890625,4589.43193359375,4510.648413085937,4469.263564453125,4575.3096268024565,4517.633623749304,57.67600305315227,42.527367149714486,15.148635903437786,89.94222168415105,4510.648413085937,4705.083673624315,4316.213152547559,388.87052107675663,0.8855304092418486,3814464500.0,1.1324420505158719,0.006461279195357994,0.023922956849403487,0.027419460917445848,0.00403708040699087,0.005438559527917873,0.0090697105988184,0.007021610831653662,4329.919921875,4663.4599609375,0.07094623936874002,0.0006201251837771732,2,11,4,4680.06005859375,0.0041819423611504725,1,4646.7099609375,-0.0029738559455169894,0,4688.669921875,0.006029326609426008,1
2021-11-04 00:00:00-04:00,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4462300000,0.0,0.0,^GSPC,2021-11-04 00:00:00-04:00,4638.06591796875,4602.4599609375,4524.663427734375,4472.940966796875,4591.425077847271,4529.665211515559,61.75986633171124,46.37386698611384,15.385999345597398,89.42463974260345,4524.663427734375,4725.7393159243065,4323.587539544443,402.1517763798638,0.8864128918147339,3845392500.0,1.1604277066645343,0.004181942361150437,0.018196800584014294,0.02863441300226044,0.004063552467568062,0.005316445593385577,0.004361088531870845,0.006918137422692715,4329.919921875,4683.0,0.07481530842233658,0.0006281845466601522,3,11,4,4697.52978515625,0.0037327996529491654,1,4649.27001953125,-0.006578983747433296,0,4704.5400390625,0.005230697931706814,1
2021-11-05 00:00:00-04:00,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4467180000,0.0,0.0,^GSPC,2021-11-05 00:00:00-04:00,4656.4958984375,4617.72294921875,4539.972924804688,4477.4915625,4607.748878971729,4542.099624377833,65.64925459389633,50.22894450767034,15.420310086225989,89.51888494963586,4539.972924804688,4744.896361765374,4335.049487844001,409.8468739213731,0.8844286009652194,3904743500.0,1.1440392947705784,0.003732799652949259,0.020009185927887918,0.03358267202623999,0.003827441219599119,0.005184116828645629,0.00791483555862399,0.006924786930689604,4329.919921875,4718.5,0.07825599412756518,0.004464094067059223,4,11,4,4701.7001953125,0.0008877879113035328,1,4682.85009765625,-0.0031249801856257356,0,4697.9599609375,9.157489168228689e-05,1
2021-11-08 00:00:00-05:00,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4269710000,0.0,0.0,^GSPC,2021-11-08 00:00:00-05:00,4674.101953125,4631.244970703125,4556.9984375,4481.3381640625,4622.202927639541,4553.921888891512,68.28103874802855,53.83936335574199,14.441675392286562,88.2420629874099,4556.9984375,4755.87140120839,4358.125473791611,397.7459274167795,0.8638044988977935,3954130500.0,1.07981008719869,0.0008877879113036169,0.019080314571295665,0.02961147654694618,0.003861374920540948,0.004638079498932222,0.004366459855674716,0.006589279002146835,4329.919921875,4718.5,0.07907358146913693,0.0035731339706111132,0,11,4,4685.25,-0.0034987758957707497,0,4682.7998046875,-0.004019905532012293,0,4682.93994140625,-0.003990099990840248,0
2021-11-09 00:00:00-05:00,4707.25,4708.52978515625,4670.8701171875,4685.25,4117080000,0.0,0.0,^GSPC,2021-11-09 00:00:00-05:00,4685.02197265625,4642.290966796875,4573.728442382812,4484.46736328125,4631.902477233458,4563.649897121771,68.25258011168717,56.722006706931026,11.53057340475614,81.32304263689178,4573.728442382812,4755.031067325191,4392.425817440434,362.60524988475663,0.8075563788793226,3982062000.0,1.0339065539411492,-0.003498775895770745,0.011791022601085555,0.02414536186236349,0.004364635110639836,0.004719709822141486,0.00803792070193693,0.006751295973799249,4329.919921875,4718.5,0.07584015327357131,0.007096739768422176,1,11,4,4646.7099609375,-0.00822582339522971,0,4700.89990234375,0.003340249152926738,1,4690.7001953125,0.0011632667013499814,1
2021-11-10 00:00:00-05:00,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4503720000,0.0,0.0,^GSPC,2021-11-10 00:00:00-05:00,4682.25,4651.7939453125,4587.873950195312,4486.947958984375,4634.180551649464,4569.802494441455,64.37805720800952,58.253216807146735,6.124840400862787,68.43549115061506,4587.873950195312,4742.378189553061,4433.369710837564,309.0084787154974,0.6904025772585927,4026244500.0,1.1185907860290154,-0.008225823395229703,-0.0029738559455170233,0.020877957476425513,0.005031098606121993,0.005424964349971591,0.011619023960795513,0.007190175954027683,4386.75,4718.5,0.05594495097022402,0.015449649249899805,2,11,4,4649.27001953125,0.0005509400447351127,1,4688.669921875,0.009030036582923359,1,4701.4599609375,0.01178253010415005,1
2021-11-11 00:00:00-05:00,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,3926870000,0.0,0.0,^GSPC,2021-11-11 00:00:00-05:00,4676.0919921875,4657.078955078125,4598.424462890625,4489.4515625,4636.502008246663,4575.6889777814395,60.813030465223164,58.76517953876203,2.0478509264611375,70.02724642460949,4598.424462890625,4738.009348699858,4458.839577081393,279.16977161846444,0.6821313115164711,4042674000.0,0.9713546034134832,0.0005509400447352153,-0.006578983747433265,0.011498100381283516,0.004235855663606897,0.004347062539414215,0.003492966858351524,0.006784320553511662,4447.47021484375,4718.5,0.04340462133619977,0.01489050542943727,3,11,4,4682.85009765625,0.007222656026415437,1,4704.5400390625,0.01188789192691855,1,4594.6201171875,-0.011754512453389388,0
2021-11-12 00:00:00-05:00,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,3728600000,0.0,0.0,^GSPC,2021-11-12 00:00:00-05:00,4673.1560546875,4664.8259765625,4608.998461914062,4492.369560546875,4643.632483540445,4583.626838512907,60.00564502753787,59.01327263651719,0.9923723910206732,71.34680701653816,4608.998461914062,4739.823703790282,4478.173220037843,261.65048375243896,0.782253006694467,4038135000.0,0.9233470401559135,0.007222656026415475,-0.003124980185625681,0.016821677432707016,0.0046537758658877,0.004332619457102196,0.008050694454509405,0.006710195765146811,4447.47021484375,4718.5,0.05026423607501483,0.007612864302787025,4,11,4,4682.7998046875,-1.0739820344702355e-05,0,4697.9599609375,0.0032266382579302366,1,4655.27001953125,-0.00588959235291425,0
2021-11-15 00:00:00-05:00,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,3488410000,0.0,0.0,^GSPC,2021-11-15 00:00:00-05:00,4669.3759765625,4671.73896484375,4618.815454101563,4495.316953125,4649.658225255376,4590.97298415547,58.68524109990631,58.94766632919502,-0.26242522928871637,70.43236013508022,4618.815454101563,4740.038081695115,4497.592826508011,242.4452551871036,0.7639125708463882,4029455000.0,0.865727499128294,-1.0739820344718431e-05,-0.004019905532012258,0.014983707977185734,0.00468368918098726,0.004355406626648178,0.005244738109274988,0.00668673733158517,4496.41015625,4718.5,0.03980303583572445,0.007623686000149734,0,11,4,4700.89990234375,0.003865229864862413,1,4682.93994140625,2.9925840222706643e-05,1,4567.0,-0.024728754061103354,0
2021-11-16 00:00:00-05:00,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,3972640000,0.0,0.0,^GSPC,2021-11-16 00:00:00-05:00,4672.50595703125,4678.76396484375,4627.878955078125,4498.93435546875,4657.5415601920495,4599.115718836083,58.42584135596644,58.84330133454931,-0.417459978582869,78.77348186981214,4627.878955078125,4744.910695204241,4510.8472149520085,234.0634802522327,0.8119706978078596,4055130500.0,0.9796577446767742,0.003865229864862485,0.003340249152926633,0.015170656707267804,0.004693613394891734,0.004200685046245217,0.0075581854912046735,0.006971562412106098,4524.0,4718.5,0.03763107192636716,0.003743984773527093,1,11,4,4688.669921875,-0.002601625374463396,0,4690.7001953125,-0.0021697349960939786,0,4513.0400390625,-0.039962532107434966,0
2021-11-17 00:00:00-05:00,4701.5,4701.5,4684.41015625,4688.669921875,3969070000,0.0,0.0,^GSPC,2021-11-17 00:00:00-05:00,4680.89794921875,4681.573974609375,4635.502954101563,4502.426357421875,4662.3305389125035,4605.749363505633,56.5811754068709,58.390876149013636,-1.8097007421427378,70.33810725389047,4635.502954101563,4747.1265633089415,4523.879344894184,223.2472184147573,0.7381528789069233,4070046000.0,0.9751904523929213,-0.002601625374463401,0.00903003658292345,0.006029326609426011,0.004503933013094884,0.004300660741843778,0.003644923621146222,0.00642908371433888,4524.0,4718.5,0.03512081776256676,0.006362162110373286,2,11,4,4704.5400390625,0.0033847802152712717,1,4701.4599609375,0.002727860838065833,1,4577.10009765625,-0.02379562350896589,0
2021-11-18 00:00:00-05:00,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4226410000,0.0,0.0,^GSPC,2021-11-18 00:00:00-05:00,4691.951953125,4684.02197265625,4643.240966796875,4506.6515625,4668.824308166349,4613.06719132466,55.75711684168891,57.8641242875487,-2.107007445859786,71.2151602523923,4643.240966796875,4751.241272571986,4535.240661021764,216.00061155022195,0.7837911977456251,4090250000.0,1.0332889187702463,0.0033847802152713324,0.011887891926918526,0.005230697931706718,0.004440301537166795,0.004307876610671769,0.007656438085800182,0.006758618669731814,4524.0,4718.5,0.0383757046519849,0.0029673381077827705,3,11,4,4697.9599609375,-0.0013986655593032744,0,4594.6201171875,-0.023364647970326204,0,4538.43017578125,-0.035308417380235886,0
2021-11-19 00:00:00-05:00,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4253180000,0.0,0.0,^GSPC,2021-11-19 00:00:00-05:00,4694.97392578125,4684.064990234375,4650.893969726562,4511.43916015625,4673.3067162849875,4619.355544629315,53.951171655672624,57.08153376117349,-3.130362105500865,68.16664491768361,4650.893969726562,4750.953055440281,4550.834884012844,200.11817142743712,0.7351909917785943,4114998000.0,1.0335800892248308,-0.001398665559303236,0.0032266382579302366,9.157489168232225e-05,0.0043241254822618935,0.004319455803742807,0.0050085112159096645,0.006467986235460381,4537.35986328125,4718.5,0.03418507160376086,0.004372118799071489,4,11,4,4682.93994140625,-0.003197136556321924,0,4655.27001953125,-0.009086910437978919,0,4591.669921875,-0.022624722208422,0
2021-11-22 00:00:00-05:00,4712.0,4743.830078125,4682.169921875,4682.93994140625,4441100000,0.0,0.0,^GSPC,2021-11-22 00:00:00-05:00,4695.001953125,4682.18896484375,4656.716967773437,4515.723359375,4674.788750919028,4624.065499946125,50.72325097290286,55.80987720351936,-5.086626230616503,61.3658555223475,4656.716967773437,4749.372782036149,4564.0611535107255,185.31162852542366,0.6415074371828482,4142083000.0,1.0721900068154115,-0.0031971365563219223,2.9925840222766453e-05,-0.003990099990840212,0.004424565279561571,0.004385957187757275,0.013166975665180951,0.007348037816411005,4551.66015625,4743.830078125,0.028033625628098,0.013002544871516156,0,11,4,4690.7001953125,0.001657132912945208,1,4567.0,-0.024757938999199324,0,4686.75,0.0008136039841258074,1
2021-11-23 00:00:00-05:00,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4277590000,0.0,0.0,^GSPC,2021-11-23 00:00:00-05:00,4692.96201171875,4682.733984375,4662.512475585938,4520.6763671875,4677.2366654411,4629.001403306597,48.23526213450259,54.29495418971601,-6.059692055213418,57.247352139077,4662.512475585938,4747.798748306425,4577.22620286545,170.57254544097486,0.6652535562138061,4161975500.0,1.0277787555452933,0.001657132912945114,-0.002169734996093964,0.0011632667013499187,0.004321372895733198,0.004385032970118242,0.009962261181272702,0.007540471864344582,4551.66015625,4743.830078125,0.029641638406446267,0.011326642206976613,1,11,4,4701.4599609375,0.002293850635722237,1,4513.0400390625,-0.03787497577174916,0,4701.2099609375,0.002240553688658805,1
2021-11-24 00:00:00-05:00,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,3418430000,0.0,0.0,^GSPC,2021-11-24 00:00:00-05:00,4695.52001953125,4688.208984375,4670.00146484375,4525.0915625,4680.9633262867,4634.368703871849,46.594622414851074,52.754887834743016,-6.160265419891942,55.37304979146285,4670.00146484375,4739.0730725795975,4600.9298571079025,138.14321547169493,0.7277237864077063,4121594500.0,0.8293950314617317,0.0022938506357221833,0.0027278608380658653,0.01178253010415009,0.0031968130329264426,0.004128608858593862,0.009141836966783298,0.007292753164943361,4562.83984375,4743.830078125,0.029484483190165955,0.009012119116090726,2,11,4,4594.6201171875,-0.02272482263758245,0,4577.10009765625,-0.02645132880307501,0,4667.4501953125,-0.007233873287781492,0
2021-11-26 00:00:00-05:00,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,3517700000,0.0,0.0,^GSPC,2021-11-26 00:00:00-05:00,4673.53603515625,4682.743994140625,4669.911474609375,4527.50896484375,4667.679755656054,4631.424364117453,36.25539153860154,49.454988575514726,-13.199597036913183,32.1653965078672,4669.911474609375,4739.390218608014,4600.432730610735,138.9574879972788,-0.04183015616509318,4090832000.0,0.8598984265303489,-0.022724822637582465,-0.023364647970326224,-0.011754512453389432,0.008223873980818109,0.006475413177975153,0.017237487542219362,0.008667205233330144,4567.58984375,4743.830078125,0.005883026833140236,0.03247492874967773,4,11,4,4655.27001953125,0.013200199537034971,1,4538.43017578125,-0.012229507548633963,0,4712.02001953125,0.025551601514253997,1
2021-11-29 00:00:00-05:00,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4336410000,0.0,0.0,^GSPC,2021-11-29 00:00:00-05:00,4664.998046875,4679.985986328125,4672.405981445312,4531.954560546875,4665.770565483007,4633.190708962919,32.57985652008756,46.0799621644293,-13.500105644341737,43.2708080635094,4672.405981445312,4735.410158334602,4609.401804556022,126.00835377857948,0.36400931842841733,4082142500.0,1.0622877569805562,0.013200199537034996,-0.009086910437978934,-0.005889592352914197,0.009073489166226266,0.007111121372026672,0.010244396025883383,0.008886575390467543,4585.43017578125,4743.830078125,0.015002318545860061,0.0190236137156803,0,11,4,4567.0,-0.018961310334505176,0,4591.669921875,-0.013661956747818045,0,4668.97021484375,0.00294294321382447,1
2021-11-30 00:00:00-05:00,4640.25,4646.02001953125,4560.0,4567.0,6625990000,0.0,0.0,^GSPC,2021-11-30 00:00:00-05:00,4641.81005859375,4668.406005859375,4670.072485351562,4536.1399609375,4650.575093870237,4628.287693484184,22.287400386052468,41.32144980875393,-19.034049422701464,35.81489829293322,4670.072485351562,4744.63343477702,4595.511535926104,149.1218988509154,-0.19119617001798542,4214865000.0,1.5720527229223238,-0.01896131033450521,-0.024757938999199314,-0.02472875406110331,0.010768299524401056,0.008331653272823338,0.01883512580058025,0.010245614159598068,4560.0,4743.830078125,0.001532734836873221,0.038719088707028684,1,11,4,4513.0400390625,-0.011815187417889205,0,4686.75,0.026220713816509745,1,4634.08984375,0.014690134388000875,1
2021-12-01 00:00:00-05:00,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,5366730000,0.0,0.0,^GSPC,2021-12-01 00:00:00-05:00,4606.27802734375,4649.62001953125,4664.1919921875,4539.316962890625,4629.415854669046,4619.75083019369,9.665024475356404,34.99016474207443,-25.325140266718023,34.53719351835953,4664.1919921875,4765.572242772055,4562.8117416029445,202.76050116911028,-0.2454704059886542,4284439000.0,1.2526097349034495,-0.011815187417889228,-0.03787497577174914,-0.039962532107434945,0.01088780575774366,0.008639687429817673,0.03161281988196963,0.012651077598674565,4510.27001953125,4743.830078125,0.0006137812887264834,0.05113848693229017,2,12,4,4577.10009765625,0.01419443613158311,1,4701.2099609375,0.04169471581158159,1,4709.85009765625,0.043609198431714694,1
2021-12-02 00:00:00-05:00,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,5077180000,0.0,0.0,^GSPC,2021-12-02 00:00:00-05:00,4581.4060546875,4638.463037109375,4660.018505859375,4542.946162109375,4621.367276667077,4616.591516672398,4.775759994678992,28.94728379259534,-24.171523797916347,42.69136437359073,4660.018505859375,4768.64030794583,4551.396703772921,217.24360417290882,0.11831599821402036,4322315000.0,1.17464368052768,0.01419443613158311,-0.02645132880307499,-0.023795623508965913,0.012330256112808934,0.009160306202901581,0.01982259040286429,0.014268844276846371,4504.72998046875,4743.830078125,0.01581134684481946,0.03642699021463956,3,12,4,4538.43017578125,-0.008448563730297558,0,4667.4501953125,0.01973959400680677,1,4668.669921875,0.020006078579238248,1
2021-12-03 00:00:00-05:00,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,5240070000,0.0,0.0,^GSPC,2021-12-03 00:00:00-05:00,4570.16806640625,4621.85205078125,4652.93701171875,4544.735166015625,4608.607722684642,4610.801787717498,-2.194065032856088,22.719014027505054,-24.91307906036114,35.52385315353412,4652.93701171875,4773.8309734854465,4532.0430499520535,241.78792353339304,0.026416231778070596,4361203500.0,1.2015192595346675,-0.008448563730297565,-0.012229507548633944,-0.035308417380235935,0.012287908859127929,0.00922930940368018,0.024878573338260872,0.01599105780209244,4495.1201171875,4743.830078125,0.009542960212292914,0.045257918352438295,4,12,4,4591.669921875,0.011730872577451356,1,4712.02001953125,0.0382488739556554,1,4620.64013671875,0.018114184366260146,1
2021-12-06 00:00:00-05:00,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4770800000,0.0,0.0,^GSPC,2021-12-06 00:00:00-05:00,4557.448046875,4611.223046875,4647.644018554687,4547.45896484375,4606.001907175466,4609.384612469906,-3.382705294439802,17.498670163116085,-20.881375457555887,41.745627660289635,4647.644018554687,4769.582517101854,4525.70552000752,243.876997094334,0.2704822621789303,4376384500.0,1.0901235940306433,0.011730872577451423,-0.013661956747818005,-0.022624722208422043,0.013206837835642927,0.009632217099040653,0.015700242669406003,0.017060230947442072,4495.1201171875,4743.830078125,0.021027165787229338,0.03313830454691431,0,12,4,4686.75,0.020707080374404226,1,4668.97021484375,0.016834897604570097,1,4568.02001953125,-0.005150610289097742,0
